sep=;
11:59; Saturday; October 05; 2024
Study name:Rear_Impact

Beam Name  ;Element  ;End  ;Axial (N/m^2)  ;Bending Dir1 (N/m^2)  ;Bending Dir2 (N/m^2)  ;Torsional (N/m^2)  ;Worst Case (N/m^2)
  ;678  ;1  ;-6.6636e+08  ;2.7664e+07  ;-1.8076e+07  ;-1.5558e+06  ;6.9941e+08
  ;  ;2  ;-6.6636e+08  ;2.2691e+07  ;2.7801e+06  ;-1.5558e+06  ;6.8922e+08
  ;679  ;1  ;-6.6636e+08  ;2.2692e+07  ;2.7801e+06  ;-1.5558e+06  ;6.8922e+08
  ;  ;2  ;-6.6636e+08  ;1.7746e+07  ;2.3634e+07  ;-1.5558e+06  ;6.9591e+08
  ;680  ;1  ;-6.6636e+08  ;1.7746e+07  ;2.3634e+07  ;-1.5557e+06  ;6.9591e+08
  ;  ;2  ;-6.6636e+08  ;1.2817e+07  ;4.4491e+07  ;-1.5557e+06  ;7.1266e+08
  ;681  ;1  ;-6.6636e+08  ;1.2817e+07  ;4.4491e+07  ;-1.5557e+06  ;7.1266e+08
  ;  ;2  ;-6.6636e+08  ;7.9109e+06  ;6.5347e+07  ;-1.5557e+06  ;7.3218e+08
  ;682  ;1  ;-6.6636e+08  ;7.9109e+06  ;6.5347e+07  ;-1.5558e+06  ;7.3218e+08
  ;  ;2  ;-6.6636e+08  ;3.0358e+06  ;8.6204e+07  ;-1.5558e+06  ;7.5262e+08
  ;683  ;1  ;-6.6636e+08  ;3.0358e+06  ;8.6204e+07  ;-1.5558e+06  ;7.5262e+08
  ;  ;2  ;-6.6636e+08  ;-1.8192e+06  ;1.0706e+08  ;-1.5558e+06  ;7.7343e+08
  ;684  ;1  ;-6.6636e+08  ;-1.8191e+06  ;1.0706e+08  ;-1.5557e+06  ;7.7343e+08
  ;  ;2  ;-6.6636e+08  ;-6.6541e+06  ;1.2792e+08  ;-1.5557e+06  ;7.9445e+08
  ;685  ;1  ;-6.6636e+08  ;-6.6542e+06  ;1.2792e+08  ;-1.5557e+06  ;7.9445e+08
  ;  ;2  ;-6.6636e+08  ;-1.1466e+07  ;1.4877e+08  ;-1.5557e+06  ;8.1557e+08
  ;686  ;1  ;-6.6636e+08  ;-1.1466e+07  ;1.4877e+08  ;-1.5558e+06  ;8.1557e+08
  ;  ;2  ;-6.6636e+08  ;-1.6247e+07  ;1.6963e+08  ;-1.5558e+06  ;8.3676e+08
  ;687  ;1  ;-6.6636e+08  ;-1.6247e+07  ;1.6963e+08  ;-1.5558e+06  ;8.3676e+08
  ;  ;2  ;-6.6636e+08  ;-2.1008e+07  ;1.9048e+08  ;-1.5558e+06  ;8.58e+08
  ;688  ;1  ;-6.6636e+08  ;-2.1008e+07  ;1.9048e+08  ;-1.5558e+06  ;8.58e+08
  ;  ;2  ;-6.6636e+08  ;-2.5745e+07  ;2.1134e+08  ;-1.5558e+06  ;8.7926e+08
  ;689  ;1  ;-6.6636e+08  ;-2.5744e+07  ;2.1134e+08  ;-1.5557e+06  ;8.7926e+08
  ;  ;2  ;-6.6636e+08  ;-3.0462e+07  ;2.322e+08  ;-1.5557e+06  ;9.0055e+08
  ;690  ;1  ;-6.6636e+08  ;-3.0463e+07  ;2.322e+08  ;-1.5558e+06  ;9.0055e+08
  ;  ;2  ;-6.6636e+08  ;-3.5153e+07  ;2.5305e+08  ;-1.5558e+06  ;9.2184e+08
  ;691  ;1  ;-6.6636e+08  ;-3.5153e+07  ;2.5305e+08  ;-1.5558e+06  ;9.2184e+08
  ;  ;2  ;-6.6636e+08  ;-3.982e+07  ;2.7391e+08  ;-1.5558e+06  ;9.4315e+08
  ;692  ;1  ;-6.6636e+08  ;-3.9818e+07  ;2.7391e+08  ;-1.5557e+06  ;9.4315e+08
  ;  ;2  ;-6.6636e+08  ;-4.4465e+07  ;2.9477e+08  ;-1.5557e+06  ;9.6446e+08
Beam-68(Circuler tube 1X0.06(16_GAUGE)(8)[2])  ;  ;  ;  ;  ;  ;  ;
  ;693  ;1  ;2.6463e+07  ;8.2506e+07  ;1.1828e+08  ;2.3355e+06  ;1.7068e+08
  ;  ;2  ;2.6466e+07  ;6.4632e+07  ;1.1034e+08  ;2.3355e+06  ;1.5434e+08
  ;694  ;1  ;2.6466e+07  ;6.4633e+07  ;1.1034e+08  ;2.3354e+06  ;1.5434e+08
  ;  ;2  ;2.6469e+07  ;4.6763e+07  ;1.0239e+08  ;2.3354e+06  ;1.3903e+08
  ;695  ;1  ;2.6469e+07  ;4.6762e+07  ;1.0239e+08  ;2.3354e+06  ;1.3903e+08
  ;  ;2  ;2.6472e+07  ;2.8896e+07  ;9.4438e+07  ;2.3354e+06  ;1.2523e+08
  ;696  ;1  ;2.6472e+07  ;2.8897e+07  ;9.4438e+07  ;2.3354e+06  ;1.2523e+08
  ;  ;2  ;2.6475e+07  ;1.1036e+07  ;8.6479e+07  ;2.3354e+06  ;1.1366e+08
  ;697  ;1  ;2.6475e+07  ;1.1035e+07  ;8.6479e+07  ;2.3354e+06  ;1.1366e+08
  ;  ;2  ;2.6478e+07  ;-6.821e+06  ;7.8514e+07  ;2.3354e+06  ;1.0529e+08
  ;698  ;1  ;2.6478e+07  ;-6.8209e+06  ;7.8514e+07  ;2.3354e+06  ;1.0529e+08
  ;  ;2  ;2.6481e+07  ;-2.4673e+07  ;7.0544e+07  ;2.3354e+06  ;1.0121e+08
  ;699  ;1  ;2.6481e+07  ;-2.4673e+07  ;7.0544e+07  ;2.3354e+06  ;1.0121e+08
  ;  ;2  ;2.6484e+07  ;-4.252e+07  ;6.2567e+07  ;2.3354e+06  ;1.0213e+08
  ;700  ;1  ;2.6484e+07  ;-4.252e+07  ;6.2567e+07  ;2.3354e+06  ;1.0213e+08
  ;  ;2  ;2.6487e+07  ;-6.0363e+07  ;5.4585e+07  ;2.3354e+06  ;1.0787e+08
  ;701  ;1  ;2.6487e+07  ;-6.0363e+07  ;5.4585e+07  ;2.3354e+06  ;1.0787e+08
  ;  ;2  ;2.649e+07  ;-7.8202e+07  ;4.6597e+07  ;2.3354e+06  ;1.1752e+08
  ;702  ;1  ;2.649e+07  ;-7.8202e+07  ;4.6597e+07  ;2.3354e+06  ;1.1752e+08
  ;  ;2  ;2.6493e+07  ;-9.6036e+07  ;3.8603e+07  ;2.3354e+06  ;1.3e+08
  ;703  ;1  ;2.6493e+07  ;-9.6036e+07  ;3.8603e+07  ;2.3356e+06  ;1.3e+08
  ;  ;2  ;2.6496e+07  ;-1.1387e+08  ;3.0603e+07  ;2.3356e+06  ;1.444e+08
  ;704  ;1  ;2.6496e+07  ;-1.1387e+08  ;3.0603e+07  ;2.3354e+06  ;1.444e+08
  ;  ;2  ;2.6499e+07  ;-1.3169e+08  ;2.2597e+07  ;2.3354e+06  ;1.6011e+08
  ;705  ;1  ;2.6499e+07  ;-1.3169e+08  ;2.2597e+07  ;2.3354e+06  ;1.6011e+08
  ;  ;2  ;2.6502e+07  ;-1.4951e+08  ;1.4586e+07  ;2.3354e+06  ;1.7672e+08
  ;706  ;1  ;2.6502e+07  ;-1.4951e+08  ;1.4586e+07  ;2.3352e+06  ;1.7672e+08
  ;  ;2  ;2.6505e+07  ;-1.6733e+08  ;6.5676e+06  ;2.3352e+06  ;1.9396e+08
  ;707  ;1  ;2.6505e+07  ;-1.6733e+08  ;6.5676e+06  ;2.3354e+06  ;1.9396e+08
  ;  ;2  ;2.6508e+07  ;-1.8514e+08  ;-1.4558e+06  ;2.3354e+06  ;2.1165e+08
  ;708  ;1  ;2.6508e+07  ;-1.8514e+08  ;-1.456e+06  ;2.3357e+06  ;2.1165e+08
  ;  ;2  ;2.6512e+07  ;-2.0294e+08  ;-9.4847e+06  ;2.3357e+06  ;2.2968e+08
  ;709  ;1  ;2.6512e+07  ;-2.0294e+08  ;-9.4843e+06  ;2.3353e+06  ;2.2968e+08
  ;  ;2  ;2.6515e+07  ;-2.2075e+08  ;-1.752e+07  ;2.3353e+06  ;2.4796e+08
  ;710  ;1  ;2.6515e+07  ;-2.2075e+08  ;-1.752e+07  ;2.3354e+06  ;2.4796e+08
  ;  ;2  ;2.6518e+07  ;-2.3854e+08  ;-2.5561e+07  ;2.3354e+06  ;2.6643e+08
  ;711  ;1  ;2.6518e+07  ;-2.3854e+08  ;-2.5561e+07  ;2.3351e+06  ;2.6643e+08
  ;  ;2  ;2.6521e+07  ;-2.5634e+08  ;-3.3608e+07  ;2.3351e+06  ;2.8505e+08
  ;712  ;1  ;2.6521e+07  ;-2.5634e+08  ;-3.3607e+07  ;2.3357e+06  ;2.8505e+08
  ;  ;2  ;2.6524e+07  ;-2.7413e+08  ;-4.1659e+07  ;2.3357e+06  ;3.038e+08
Beam-69(Circuler tube 1X0.08(14_GAUGE)(3)[2])  ;  ;  ;  ;  ;  ;  ;
  ;713  ;1  ;-4.8193e+07  ;8.9133e+07  ;-8.601e+07  ;-2.3002e+07  ;1.7206e+08
  ;  ;2  ;-4.8193e+07  ;9.3881e+07  ;-8.2094e+07  ;-2.3002e+07  ;1.7291e+08
  ;714  ;1  ;-4.8193e+07  ;9.3882e+07  ;-8.2092e+07  ;-2.3002e+07  ;1.729e+08
  ;  ;2  ;-4.8193e+07  ;9.8651e+07  ;-7.8177e+07  ;-2.3002e+07  ;1.7406e+08
  ;715  ;1  ;-4.8193e+07  ;9.8651e+07  ;-7.8177e+07  ;-2.3002e+07  ;1.7406e+08
  ;  ;2  ;-4.8193e+07  ;1.0344e+08  ;-7.4262e+07  ;-2.3002e+07  ;1.7553e+08
  ;716  ;1  ;-4.8193e+07  ;1.0344e+08  ;-7.4262e+07  ;-2.3002e+07  ;1.7553e+08
  ;  ;2  ;-4.8193e+07  ;1.0825e+08  ;-7.0347e+07  ;-2.3002e+07  ;1.773e+08
  ;717  ;1  ;-4.8193e+07  ;1.0825e+08  ;-7.0346e+07  ;-2.3002e+07  ;1.773e+08
  ;  ;2  ;-4.8193e+07  ;1.1309e+08  ;-6.6431e+07  ;-2.3002e+07  ;1.7935e+08
  ;718  ;1  ;-4.8193e+07  ;1.1309e+08  ;-6.6431e+07  ;-2.3002e+07  ;1.7935e+08
  ;  ;2  ;-4.8193e+07  ;1.1794e+08  ;-6.2515e+07  ;-2.3002e+07  ;1.8168e+08
  ;719  ;1  ;-4.8193e+07  ;1.1794e+08  ;-6.2515e+07  ;-2.3002e+07  ;1.8168e+08
  ;  ;2  ;-4.8193e+07  ;1.2282e+08  ;-5.86e+07  ;-2.3002e+07  ;1.8428e+08
  ;720  ;1  ;-4.8193e+07  ;1.2282e+08  ;-5.86e+07  ;-2.3002e+07  ;1.8428e+08
  ;  ;2  ;-4.8193e+07  ;1.2772e+08  ;-5.4684e+07  ;-2.3002e+07  ;1.8713e+08
  ;721  ;1  ;-4.8193e+07  ;1.2772e+08  ;-5.4683e+07  ;-2.3002e+07  ;1.8713e+08
  ;  ;2  ;-4.8193e+07  ;1.3264e+08  ;-5.0768e+07  ;-2.3002e+07  ;1.9022e+08
  ;722  ;1  ;-4.8193e+07  ;1.3264e+08  ;-5.0769e+07  ;-2.3002e+07  ;1.9022e+08
  ;  ;2  ;-4.8193e+07  ;1.3758e+08  ;-4.6854e+07  ;-2.3002e+07  ;1.9353e+08
Beam-70(Circuler tube 1X0.06(16_GAUGE)(56)[11])  ;  ;  ;  ;  ;  ;  ;
  ;723  ;1  ;6.7215e+07  ;-1.0037e+08  ;-1.0431e+09  ;7.8709e+06  ;1.1151e+09
  ;  ;2  ;6.7218e+07  ;-3.766e+07  ;-4.7189e+08  ;7.8709e+06  ;5.4061e+08
  ;724  ;1  ;6.7218e+07  ;-3.766e+07  ;-4.7189e+08  ;7.8709e+06  ;5.4061e+08
  ;  ;2  ;6.7221e+07  ;2.5054e+07  ;9.9309e+07  ;7.8709e+06  ;1.6964e+08
  ;725  ;1  ;6.7221e+07  ;2.5054e+07  ;9.9309e+07  ;7.8709e+06  ;1.6964e+08
  ;  ;2  ;6.7224e+07  ;8.7768e+07  ;6.705e+08  ;7.8709e+06  ;7.4345e+08
  ;726  ;1  ;6.7224e+07  ;8.7768e+07  ;6.705e+08  ;7.8709e+06  ;7.4345e+08
  ;  ;2  ;6.7227e+07  ;1.5048e+08  ;1.2417e+09  ;7.8709e+06  ;1.318e+09
Beam-71(Circuler tube 1X0.06(16_GAUGE)(13)[1])  ;  ;  ;  ;  ;  ;  ;
  ;727  ;1  ;-2.9587e+08  ;-3.3603e+08  ;7.1541e+07  ;4.1222e+07  ;6.3944e+08
  ;  ;2  ;-2.9587e+08  ;-3.0845e+08  ;6.6663e+07  ;4.1222e+07  ;6.1144e+08
  ;728  ;1  ;-2.9587e+08  ;-3.0845e+08  ;6.6664e+07  ;4.1222e+07  ;6.1144e+08
  ;  ;2  ;-2.9587e+08  ;-2.8086e+08  ;6.1762e+07  ;4.1222e+07  ;5.8344e+08
  ;729  ;1  ;-2.9587e+08  ;-2.8086e+08  ;6.1762e+07  ;4.1222e+07  ;5.8344e+08
  ;  ;2  ;-2.9587e+08  ;-2.5328e+08  ;5.6838e+07  ;4.1222e+07  ;5.5545e+08
  ;730  ;1  ;-2.9587e+08  ;-2.5328e+08  ;5.6839e+07  ;4.1222e+07  ;5.5545e+08
  ;  ;2  ;-2.9587e+08  ;-2.2569e+08  ;5.1892e+07  ;4.1222e+07  ;5.2745e+08
  ;731  ;1  ;-2.9587e+08  ;-2.2569e+08  ;5.1892e+07  ;4.1222e+07  ;5.2745e+08
  ;  ;2  ;-2.9587e+08  ;-1.9811e+08  ;4.6923e+07  ;4.1222e+07  ;4.9946e+08
  ;732  ;1  ;-2.9587e+08  ;-1.9811e+08  ;4.6924e+07  ;4.1222e+07  ;4.9946e+08
  ;  ;2  ;-2.9587e+08  ;-1.7052e+08  ;4.1932e+07  ;4.1222e+07  ;4.7147e+08
  ;733  ;1  ;-2.9587e+08  ;-1.7052e+08  ;4.1932e+07  ;4.1222e+07  ;4.7147e+08
  ;  ;2  ;-2.9587e+08  ;-1.4294e+08  ;3.6918e+07  ;4.1222e+07  ;4.435e+08
  ;734  ;1  ;-2.9587e+08  ;-1.4294e+08  ;3.6918e+07  ;4.1222e+07  ;4.435e+08
  ;  ;2  ;-2.9587e+08  ;-1.1535e+08  ;3.1882e+07  ;4.1222e+07  ;4.1555e+08
  ;735  ;1  ;-2.9587e+08  ;-1.1535e+08  ;3.1882e+07  ;4.1222e+07  ;4.1555e+08
  ;  ;2  ;-2.9587e+08  ;-8.7767e+07  ;2.6823e+07  ;4.1222e+07  ;3.8764e+08
  ;736  ;1  ;-2.9587e+08  ;-8.7767e+07  ;2.6823e+07  ;4.1222e+07  ;3.8764e+08
  ;  ;2  ;-2.9587e+08  ;-6.0182e+07  ;2.1742e+07  ;4.1222e+07  ;3.5986e+08
  ;737  ;1  ;-2.9587e+08  ;-6.0182e+07  ;2.1742e+07  ;4.1222e+07  ;3.5986e+08
  ;  ;2  ;-2.9587e+08  ;-3.2595e+07  ;1.6638e+07  ;4.1222e+07  ;3.3246e+08
  ;738  ;1  ;-2.9587e+08  ;-3.2595e+07  ;1.6638e+07  ;4.1222e+07  ;3.3246e+08
  ;  ;2  ;-2.9587e+08  ;-5.0101e+06  ;1.1512e+07  ;4.1222e+07  ;3.0842e+08
  ;739  ;1  ;-2.9587e+08  ;-5.0101e+06  ;1.1512e+07  ;4.1222e+07  ;3.0842e+08
  ;  ;2  ;-2.9587e+08  ;2.2576e+07  ;6.3631e+06  ;4.1222e+07  ;3.1932e+08
  ;740  ;1  ;-2.9587e+08  ;2.2576e+07  ;6.363e+06  ;4.1222e+07  ;3.1932e+08
  ;  ;2  ;-2.9587e+08  ;5.0162e+07  ;1.1919e+06  ;4.1222e+07  ;3.4604e+08
  ;741  ;1  ;-2.9587e+08  ;5.0162e+07  ;1.1919e+06  ;4.1222e+07  ;3.4604e+08
  ;  ;2  ;-2.9587e+08  ;7.7747e+07  ;-4.0018e+06  ;4.1222e+07  ;3.7372e+08
  ;742  ;1  ;-2.9587e+08  ;7.7747e+07  ;-4.0017e+06  ;4.1222e+07  ;3.7372e+08
  ;  ;2  ;-2.9587e+08  ;1.0533e+08  ;-9.2178e+06  ;4.1222e+07  ;4.016e+08
  ;743  ;1  ;-2.9587e+08  ;1.0533e+08  ;-9.218e+06  ;4.1222e+07  ;4.016e+08
  ;  ;2  ;-2.9587e+08  ;1.3292e+08  ;-1.4457e+07  ;4.1222e+07  ;4.2957e+08
  ;744  ;1  ;-2.9587e+08  ;1.3292e+08  ;-1.4457e+07  ;4.1222e+07  ;4.2957e+08
  ;  ;2  ;-2.9586e+08  ;1.6051e+08  ;-1.9719e+07  ;4.1222e+07  ;4.5758e+08
  ;745  ;1  ;-2.9586e+08  ;1.6051e+08  ;-1.9718e+07  ;4.1222e+07  ;4.5758e+08
  ;  ;2  ;-2.9586e+08  ;1.8809e+08  ;-2.5002e+07  ;4.1222e+07  ;4.8561e+08
  ;746  ;1  ;-2.9586e+08  ;1.8809e+08  ;-2.5002e+07  ;4.1222e+07  ;4.8561e+08
  ;  ;2  ;-2.9586e+08  ;2.1568e+08  ;-3.0309e+07  ;4.1222e+07  ;5.1366e+08
  ;747  ;1  ;-2.9586e+08  ;2.1568e+08  ;-3.0309e+07  ;4.1222e+07  ;5.1366e+08
  ;  ;2  ;-2.9586e+08  ;2.4326e+08  ;-3.5638e+07  ;4.1222e+07  ;5.4172e+08
Beam-72(Circuler tube 1X0.06(16_GAUGE)(59)[1])  ;  ;  ;  ;  ;  ;  ;
  ;748  ;1  ;1.1047e+08  ;5.4213e+08  ;2.3157e+08  ;-8.3238e+06  ;6.9999e+08
  ;  ;2  ;1.1047e+08  ;5.0276e+08  ;1.8926e+08  ;-8.3238e+06  ;6.4768e+08
  ;749  ;1  ;1.1047e+08  ;5.0276e+08  ;1.8926e+08  ;-8.3239e+06  ;6.4768e+08
  ;  ;2  ;1.1047e+08  ;4.6342e+08  ;1.4696e+08  ;-8.3239e+06  ;5.9664e+08
  ;750  ;1  ;1.1047e+08  ;4.6342e+08  ;1.4696e+08  ;-8.3238e+06  ;5.9664e+08
  ;  ;2  ;1.1047e+08  ;4.241e+08  ;1.0465e+08  ;-8.3238e+06  ;5.473e+08
  ;751  ;1  ;1.1047e+08  ;4.241e+08  ;1.0465e+08  ;-8.3238e+06  ;5.473e+08
  ;  ;2  ;1.1047e+08  ;3.8481e+08  ;6.2347e+07  ;-8.3238e+06  ;5.003e+08
  ;752  ;1  ;1.1047e+08  ;3.8481e+08  ;6.2347e+07  ;-8.3238e+06  ;5.003e+08
  ;  ;2  ;1.1047e+08  ;3.4553e+08  ;2.0042e+07  ;-8.3238e+06  ;4.5659e+08
  ;753  ;1  ;1.1047e+08  ;3.4553e+08  ;2.0042e+07  ;-8.3238e+06  ;4.5659e+08
  ;  ;2  ;1.1047e+08  ;3.0628e+08  ;-2.2264e+07  ;-8.3238e+06  ;4.1756e+08
  ;754  ;1  ;1.1047e+08  ;3.0628e+08  ;-2.2264e+07  ;-8.3238e+06  ;4.1756e+08
  ;  ;2  ;1.1047e+08  ;2.6706e+08  ;-6.457e+07  ;-8.3238e+06  ;3.8522e+08
  ;755  ;1  ;1.1047e+08  ;2.6706e+08  ;-6.457e+07  ;-8.3238e+06  ;3.8522e+08
  ;  ;2  ;1.1047e+08  ;2.2785e+08  ;-1.0688e+08  ;-8.3238e+06  ;3.6215e+08
  ;756  ;1  ;1.1047e+08  ;2.2785e+08  ;-1.0688e+08  ;-8.3239e+06  ;3.6215e+08
  ;  ;2  ;1.1047e+08  ;1.8867e+08  ;-1.4918e+08  ;-8.3239e+06  ;3.51e+08
  ;757  ;1  ;1.1047e+08  ;1.8867e+08  ;-1.4918e+08  ;-8.3238e+06  ;3.51e+08
  ;  ;2  ;1.1047e+08  ;1.4951e+08  ;-1.9149e+08  ;-8.3238e+06  ;3.5342e+08
  ;758  ;1  ;1.1047e+08  ;1.4951e+08  ;-1.9149e+08  ;-8.3238e+06  ;3.5342e+08
  ;  ;2  ;1.1047e+08  ;1.1038e+08  ;-2.3379e+08  ;-8.3238e+06  ;3.6901e+08
Beam-73(Circuler tube 1X0.06(16_GAUGE)(13)[8])  ;  ;  ;  ;  ;  ;  ;
  ;759  ;1  ;-5.7252e+08  ;-5.9129e+08  ;-1.1219e+09  ;6.8768e+07  ;1.8407e+09
  ;  ;2  ;-5.7252e+08  ;-5.2681e+08  ;-9.0714e+08  ;6.8768e+07  ;1.6215e+09
  ;760  ;1  ;-5.7252e+08  ;-5.2681e+08  ;-9.0715e+08  ;6.8768e+07  ;1.6215e+09
  ;  ;2  ;-5.7252e+08  ;-4.6233e+08  ;-6.9233e+08  ;6.8768e+07  ;1.405e+09
  ;761  ;1  ;-5.7252e+08  ;-4.6233e+08  ;-6.9232e+08  ;6.8768e+07  ;1.405e+09
  ;  ;2  ;-5.7252e+08  ;-3.9785e+08  ;-4.7748e+08  ;6.8768e+07  ;1.194e+09
  ;762  ;1  ;-5.7252e+08  ;-3.9784e+08  ;-4.7748e+08  ;6.8768e+07  ;1.194e+09
  ;  ;2  ;-5.7251e+08  ;-3.3336e+08  ;-2.6262e+08  ;6.8768e+07  ;9.969e+08
  ;763  ;1  ;-5.7251e+08  ;-3.3336e+08  ;-2.6262e+08  ;6.8768e+07  ;9.969e+08
  ;  ;2  ;-5.7251e+08  ;-2.6888e+08  ;-4.7736e+07  ;6.8768e+07  ;8.456e+08
  ;764  ;1  ;-5.7251e+08  ;-2.6888e+08  ;-4.7735e+07  ;6.8768e+07  ;8.456e+08
  ;  ;2  ;-5.7251e+08  ;-2.044e+08  ;1.6717e+08  ;6.8768e+07  ;8.3657e+08
  ;765  ;1  ;-5.7251e+08  ;-2.044e+08  ;1.6717e+08  ;6.8768e+07  ;8.3657e+08
  ;  ;2  ;-5.7251e+08  ;-1.3992e+08  ;3.821e+08  ;6.8768e+07  ;9.7942e+08
  ;766  ;1  ;-5.7251e+08  ;-1.3992e+08  ;3.821e+08  ;6.8768e+07  ;9.7942e+08
  ;  ;2  ;-5.7251e+08  ;-7.5437e+07  ;5.9705e+08  ;6.8768e+07  ;1.1743e+09
  ;767  ;1  ;-5.7251e+08  ;-7.5436e+07  ;5.9705e+08  ;6.8768e+07  ;1.1743e+09
  ;  ;2  ;-5.7251e+08  ;-1.0955e+07  ;8.1202e+08  ;6.8768e+07  ;1.3846e+09
  ;768  ;1  ;-5.7251e+08  ;-1.0955e+07  ;8.1202e+08  ;6.8768e+07  ;1.3846e+09
  ;  ;2  ;-5.7251e+08  ;5.3526e+07  ;1.027e+09  ;6.8768e+07  ;1.6009e+09
  ;769  ;1  ;-5.7251e+08  ;5.3525e+07  ;1.027e+09  ;6.8768e+07  ;1.6009e+09
  ;  ;2  ;-5.7251e+08  ;1.1801e+08  ;1.242e+09  ;6.8768e+07  ;1.8201e+09
  ;770  ;1  ;-5.7251e+08  ;1.1801e+08  ;1.242e+09  ;6.8768e+07  ;1.8201e+09
  ;  ;2  ;-5.7251e+08  ;1.8249e+08  ;1.4571e+09  ;6.8768e+07  ;2.041e+09
