sep=;
11:57; Saturday; October 05; 2024
Study name:Front_Impact

Beam Name  ;Element  ;End  ;Axial (N/m^2)  ;Bending Dir1 (N/m^2)  ;Bending Dir2 (N/m^2)  ;Torsional (N/m^2)  ;Worst Case (N/m^2)
  ;676  ;1  ;-2.5895e+08  ;-2.0377e+07  ;-6.2239e+07  ;-7.6788e+06  ;3.2444e+08
  ;  ;2  ;-2.5895e+08  ;-1.8051e+07  ;-5.2541e+07  ;-7.6788e+06  ;3.145e+08
  ;677  ;1  ;-2.5895e+08  ;-1.8051e+07  ;-5.2541e+07  ;-7.6788e+06  ;3.145e+08
  ;  ;2  ;-2.5895e+08  ;-1.5703e+07  ;-4.2843e+07  ;-7.6788e+06  ;3.0458e+08
  ;678  ;1  ;-2.5895e+08  ;-1.5703e+07  ;-4.2843e+07  ;-7.6788e+06  ;3.0458e+08
  ;  ;2  ;-2.5895e+08  ;-1.3331e+07  ;-3.3145e+07  ;-7.6788e+06  ;2.9467e+08
  ;679  ;1  ;-2.5895e+08  ;-1.3331e+07  ;-3.3145e+07  ;-7.6788e+06  ;2.9467e+08
  ;  ;2  ;-2.5895e+08  ;-1.0933e+07  ;-2.3449e+07  ;-7.6788e+06  ;2.8482e+08
  ;680  ;1  ;-2.5895e+08  ;-1.0933e+07  ;-2.3449e+07  ;-7.6788e+06  ;2.8482e+08
  ;  ;2  ;-2.5895e+08  ;-8.5151e+06  ;-1.3751e+07  ;-7.6788e+06  ;2.7512e+08
  ;681  ;1  ;-2.5895e+08  ;-8.5151e+06  ;-1.3751e+07  ;-7.6788e+06  ;2.7512e+08
  ;  ;2  ;-2.5895e+08  ;-6.0733e+06  ;-4.0527e+06  ;-7.6788e+06  ;2.6625e+08
  ;682  ;1  ;-2.5895e+08  ;-6.0733e+06  ;-4.0527e+06  ;-7.6788e+06  ;2.6625e+08
  ;  ;2  ;-2.5895e+08  ;-3.6053e+06  ;5.6454e+06  ;-7.6788e+06  ;2.6565e+08
  ;683  ;1  ;-2.5895e+08  ;-3.6053e+06  ;5.6454e+06  ;-7.6788e+06  ;2.6565e+08
  ;  ;2  ;-2.5895e+08  ;-1.115e+06  ;1.5342e+07  ;-7.6788e+06  ;2.7433e+08
  ;684  ;1  ;-2.5895e+08  ;-1.115e+06  ;1.5342e+07  ;-7.6788e+06  ;2.7433e+08
  ;  ;2  ;-2.5895e+08  ;1.3974e+06  ;2.5041e+07  ;-7.6788e+06  ;2.8403e+08
  ;685  ;1  ;-2.5895e+08  ;1.3974e+06  ;2.5041e+07  ;-7.6788e+06  ;2.8403e+08
  ;  ;2  ;-2.5895e+08  ;3.9333e+06  ;3.4738e+07  ;-7.6788e+06  ;2.9391e+08
  ;686  ;1  ;-2.5895e+08  ;3.9332e+06  ;3.4738e+07  ;-7.6788e+06  ;2.9391e+08
  ;  ;2  ;-2.5895e+08  ;6.4953e+06  ;4.4436e+07  ;-7.6788e+06  ;3.0386e+08
  ;687  ;1  ;-2.5895e+08  ;6.4955e+06  ;4.4436e+07  ;-7.6788e+06  ;3.0386e+08
  ;  ;2  ;-2.5895e+08  ;9.0798e+06  ;5.4134e+07  ;-7.6788e+06  ;3.1384e+08
  ;688  ;1  ;-2.5895e+08  ;9.0798e+06  ;5.4134e+07  ;-7.6788e+06  ;3.1384e+08
  ;  ;2  ;-2.5895e+08  ;1.1688e+07  ;6.3831e+07  ;-7.6788e+06  ;3.2384e+08
  ;689  ;1  ;-2.5895e+08  ;1.1688e+07  ;6.3831e+07  ;-7.6788e+06  ;3.2384e+08
  ;  ;2  ;-2.5895e+08  ;1.4318e+07  ;7.3529e+07  ;-7.6788e+06  ;3.3386e+08
  ;690  ;1  ;-2.5895e+08  ;1.4318e+07  ;7.353e+07  ;-7.6788e+06  ;3.3386e+08
  ;  ;2  ;-2.5895e+08  ;1.6973e+07  ;8.3227e+07  ;-7.6788e+06  ;3.4389e+08
  ;691  ;1  ;-2.5895e+08  ;1.6973e+07  ;8.3227e+07  ;-7.6788e+06  ;3.4389e+08
  ;  ;2  ;-2.5895e+08  ;1.9651e+07  ;9.2924e+07  ;-7.6788e+06  ;3.5393e+08
  ;692  ;1  ;-2.5895e+08  ;1.9652e+07  ;9.2924e+07  ;-7.6788e+06  ;3.5393e+08
  ;  ;2  ;-2.5895e+08  ;2.2352e+07  ;1.0262e+08  ;-7.6788e+06  ;3.6398e+08
Beam-68(Circuler tube 1X0.06(16_GAUGE)(8)[2])  ;  ;  ;  ;  ;  ;  ;
  ;693  ;1  ;-2.1059e+06  ;3.5316e+07  ;4.0329e+07  ;-1.3917e+07  ;5.5712e+07
  ;  ;2  ;-2.1028e+06  ;3.1704e+07  ;3.6372e+07  ;-1.3917e+07  ;5.0353e+07
  ;694  ;1  ;-2.1029e+06  ;3.1705e+07  ;3.6371e+07  ;-1.3917e+07  ;5.0353e+07
  ;  ;2  ;-2.0998e+06  ;2.8098e+07  ;3.2409e+07  ;-1.3917e+07  ;4.4993e+07
  ;695  ;1  ;-2.0998e+06  ;2.8097e+07  ;3.2409e+07  ;-1.3917e+07  ;4.4993e+07
  ;  ;2  ;-2.0968e+06  ;2.4495e+07  ;2.844e+07  ;-1.3917e+07  ;3.9631e+07
  ;696  ;1  ;-2.0968e+06  ;2.4495e+07  ;2.844e+07  ;-1.3917e+07  ;3.9631e+07
  ;  ;2  ;-2.0937e+06  ;2.0897e+07  ;2.4465e+07  ;-1.3917e+07  ;3.4269e+07
  ;697  ;1  ;-2.0937e+06  ;2.0897e+07  ;2.4465e+07  ;-1.3917e+07  ;3.4269e+07
  ;  ;2  ;-2.0907e+06  ;1.7303e+07  ;2.0485e+07  ;-1.3917e+07  ;2.8906e+07
  ;698  ;1  ;-2.0907e+06  ;1.7303e+07  ;2.0485e+07  ;-1.3917e+07  ;2.8906e+07
  ;  ;2  ;-2.0877e+06  ;1.3715e+07  ;1.6499e+07  ;-1.3917e+07  ;2.3542e+07
  ;699  ;1  ;-2.0877e+06  ;1.3715e+07  ;1.6499e+07  ;-1.3917e+07  ;2.3542e+07
  ;  ;2  ;-2.0846e+06  ;1.013e+07  ;1.2506e+07  ;-1.3917e+07  ;1.8179e+07
  ;700  ;1  ;-2.0846e+06  ;1.013e+07  ;1.2506e+07  ;-1.3917e+07  ;1.8179e+07
  ;  ;2  ;-2.0816e+06  ;6.5502e+06  ;8.5082e+06  ;-1.3917e+07  ;1.2819e+07
  ;701  ;1  ;-2.0816e+06  ;6.5502e+06  ;8.5082e+06  ;-1.3917e+07  ;1.2819e+07
  ;  ;2  ;-2.0786e+06  ;2.9748e+06  ;4.5042e+06  ;-1.3917e+07  ;7.4765e+06
  ;702  ;1  ;-2.0786e+06  ;2.9748e+06  ;4.5042e+06  ;-1.3917e+07  ;7.4765e+06
  ;  ;2  ;-2.0755e+06  ;-5.9604e+05  ;4.9439e+05  ;-1.3917e+07  ;2.8499e+06
  ;703  ;1  ;-2.0755e+06  ;-5.9612e+05  ;4.9438e+05  ;-1.3917e+07  ;2.85e+06
  ;  ;2  ;-2.0725e+06  ;-4.1625e+06  ;-3.5214e+06  ;-1.3917e+07  ;7.5247e+06
  ;704  ;1  ;-2.0725e+06  ;-4.1624e+06  ;-3.5214e+06  ;-1.3917e+07  ;7.5246e+06
  ;  ;2  ;-2.0695e+06  ;-7.7242e+06  ;-7.543e+06  ;-1.3917e+07  ;1.2866e+07
  ;705  ;1  ;-2.0695e+06  ;-7.7242e+06  ;-7.543e+06  ;-1.3917e+07  ;1.2866e+07
  ;  ;2  ;-2.0664e+06  ;-1.1282e+07  ;-1.157e+07  ;-1.3917e+07  ;1.8227e+07
  ;706  ;1  ;-2.0664e+06  ;-1.1281e+07  ;-1.157e+07  ;-1.3917e+07  ;1.8226e+07
  ;  ;2  ;-2.0634e+06  ;-1.4834e+07  ;-1.5604e+07  ;-1.3917e+07  ;2.3593e+07
  ;707  ;1  ;-2.0634e+06  ;-1.4834e+07  ;-1.5604e+07  ;-1.3917e+07  ;2.3593e+07
  ;  ;2  ;-2.0603e+06  ;-1.8383e+07  ;-1.9643e+07  ;-1.3917e+07  ;2.8963e+07
  ;708  ;1  ;-2.0603e+06  ;-1.8383e+07  ;-1.9643e+07  ;-1.3917e+07  ;2.8963e+07
  ;  ;2  ;-2.0573e+06  ;-2.1926e+07  ;-2.3688e+07  ;-1.3917e+07  ;3.4336e+07
  ;709  ;1  ;-2.0573e+06  ;-2.1926e+07  ;-2.3688e+07  ;-1.3917e+07  ;3.4336e+07
  ;  ;2  ;-2.0543e+06  ;-2.5466e+07  ;-2.7739e+07  ;-1.3917e+07  ;3.971e+07
  ;710  ;1  ;-2.0543e+06  ;-2.5466e+07  ;-2.7739e+07  ;-1.3917e+07  ;3.971e+07
  ;  ;2  ;-2.0512e+06  ;-2.9e+07  ;-3.1796e+07  ;-1.3917e+07  ;4.5086e+07
  ;711  ;1  ;-2.0512e+06  ;-2.9e+07  ;-3.1796e+07  ;-1.3917e+07  ;4.5086e+07
  ;  ;2  ;-2.0482e+06  ;-3.253e+07  ;-3.5859e+07  ;-1.3917e+07  ;5.0464e+07
  ;712  ;1  ;-2.0482e+06  ;-3.2531e+07  ;-3.5858e+07  ;-1.3917e+07  ;5.0464e+07
  ;  ;2  ;-2.0452e+06  ;-3.6056e+07  ;-3.9927e+07  ;-1.3917e+07  ;5.5843e+07
Beam-69(Circuler tube 1X0.08(14_GAUGE)(3)[2])  ;  ;  ;  ;  ;  ;  ;
  ;713  ;1  ;-1.69e+07  ;3.6007e+07  ;6.8925e+06  ;2.9117e+05  ;5.3561e+07
  ;  ;2  ;-1.69e+07  ;3.6845e+07  ;6.7317e+06  ;2.9117e+05  ;5.4354e+07
  ;714  ;1  ;-1.69e+07  ;3.6845e+07  ;6.7323e+06  ;2.9118e+05  ;5.4354e+07
  ;  ;2  ;-1.69e+07  ;3.7703e+07  ;6.5715e+06  ;2.9118e+05  ;5.5171e+07
  ;715  ;1  ;-1.69e+07  ;3.7703e+07  ;6.5713e+06  ;2.9117e+05  ;5.5171e+07
  ;  ;2  ;-1.69e+07  ;3.8584e+07  ;6.4105e+06  ;2.9117e+05  ;5.6013e+07
  ;716  ;1  ;-1.69e+07  ;3.8584e+07  ;6.4104e+06  ;2.9117e+05  ;5.6013e+07
  ;  ;2  ;-1.69e+07  ;3.9486e+07  ;6.2496e+06  ;2.9117e+05  ;5.6878e+07
  ;717  ;1  ;-1.69e+07  ;3.9486e+07  ;6.2497e+06  ;2.9118e+05  ;5.6878e+07
  ;  ;2  ;-1.69e+07  ;4.041e+07  ;6.089e+06  ;2.9118e+05  ;5.7766e+07
  ;718  ;1  ;-1.69e+07  ;4.041e+07  ;6.089e+06  ;2.9117e+05  ;5.7766e+07
  ;  ;2  ;-1.69e+07  ;4.1355e+07  ;5.9282e+06  ;2.9117e+05  ;5.8678e+07
  ;719  ;1  ;-1.69e+07  ;4.1355e+07  ;5.928e+06  ;2.9118e+05  ;5.8678e+07
  ;  ;2  ;-1.69e+07  ;4.2322e+07  ;5.7672e+06  ;2.9118e+05  ;5.9613e+07
  ;720  ;1  ;-1.69e+07  ;4.2322e+07  ;5.7674e+06  ;2.9117e+05  ;5.9613e+07
  ;  ;2  ;-1.69e+07  ;4.3311e+07  ;5.6066e+06  ;2.9117e+05  ;6.0572e+07
  ;721  ;1  ;-1.69e+07  ;4.3311e+07  ;5.6069e+06  ;2.9117e+05  ;6.0572e+07
  ;  ;2  ;-1.69e+07  ;4.4321e+07  ;5.4461e+06  ;2.9117e+05  ;6.1555e+07
  ;722  ;1  ;-1.69e+07  ;4.4321e+07  ;5.4454e+06  ;2.9118e+05  ;6.1555e+07
  ;  ;2  ;-1.69e+07  ;4.5353e+07  ;5.2846e+06  ;2.9118e+05  ;6.256e+07
Beam-70(Circuler tube 1X0.06(16_GAUGE)(56)[11])  ;  ;  ;  ;  ;  ;  ;
  ;723  ;1  ;3.4693e+07  ;-9.3127e+07  ;-4.126e+08  ;-1.099e+07  ;4.5768e+08
  ;  ;2  ;3.4696e+07  ;-3.7145e+07  ;-1.7114e+08  ;-1.099e+07  ;2.0982e+08
  ;724  ;1  ;3.4696e+07  ;-3.7145e+07  ;-1.7114e+08  ;-1.099e+07  ;2.0982e+08
  ;  ;2  ;3.4699e+07  ;1.8836e+07  ;7.0318e+07  ;-1.099e+07  ;1.075e+08
  ;725  ;1  ;3.4699e+07  ;1.8836e+07  ;7.0318e+07  ;-1.099e+07  ;1.075e+08
  ;  ;2  ;3.4702e+07  ;7.4818e+07  ;3.1177e+08  ;-1.099e+07  ;3.5533e+08
  ;726  ;1  ;3.4702e+07  ;7.4818e+07  ;3.1177e+08  ;-1.099e+07  ;3.5533e+08
  ;  ;2  ;3.4705e+07  ;1.308e+08  ;5.5323e+08  ;-1.099e+07  ;6.0318e+08
Beam-71(Circuler tube 1X0.06(16_GAUGE)(13)[1])  ;  ;  ;  ;  ;  ;  ;
  ;727  ;1  ;-3.331e+08  ;4.6017e+07  ;1.6405e+08  ;4.3997e+06  ;5.0348e+08
  ;  ;2  ;-3.331e+08  ;4.2312e+07  ;1.5067e+08  ;4.3997e+06  ;4.896e+08
  ;728  ;1  ;-3.331e+08  ;4.2313e+07  ;1.5067e+08  ;4.3996e+06  ;4.896e+08
  ;  ;2  ;-3.331e+08  ;3.8609e+07  ;1.3726e+08  ;4.3996e+06  ;4.7569e+08
  ;729  ;1  ;-3.331e+08  ;3.8609e+07  ;1.3726e+08  ;4.3997e+06  ;4.7569e+08
  ;  ;2  ;-3.331e+08  ;3.4905e+07  ;1.2384e+08  ;4.3997e+06  ;4.6176e+08
  ;730  ;1  ;-3.331e+08  ;3.4905e+07  ;1.2384e+08  ;4.3996e+06  ;4.6176e+08
  ;  ;2  ;-3.331e+08  ;3.1202e+07  ;1.1039e+08  ;4.3996e+06  ;4.4781e+08
  ;731  ;1  ;-3.331e+08  ;3.1201e+07  ;1.1039e+08  ;4.3997e+06  ;4.4781e+08
  ;  ;2  ;-3.331e+08  ;2.7497e+07  ;9.6915e+07  ;4.3997e+06  ;4.3384e+08
  ;732  ;1  ;-3.331e+08  ;2.7497e+07  ;9.6915e+07  ;4.3996e+06  ;4.3384e+08
  ;  ;2  ;-3.331e+08  ;2.3794e+07  ;8.3421e+07  ;4.3996e+06  ;4.1985e+08
  ;733  ;1  ;-3.331e+08  ;2.3794e+07  ;8.3421e+07  ;4.3997e+06  ;4.1985e+08
  ;  ;2  ;-3.331e+08  ;2.009e+07  ;6.9904e+07  ;4.3997e+06  ;4.0583e+08
  ;734  ;1  ;-3.331e+08  ;2.009e+07  ;6.9904e+07  ;4.3997e+06  ;4.0583e+08
  ;  ;2  ;-3.331e+08  ;1.6386e+07  ;5.6365e+07  ;4.3997e+06  ;3.918e+08
  ;735  ;1  ;-3.331e+08  ;1.6386e+07  ;5.6365e+07  ;4.3996e+06  ;3.918e+08
  ;  ;2  ;-3.331e+08  ;1.2683e+07  ;4.2803e+07  ;4.3996e+06  ;3.7774e+08
  ;736  ;1  ;-3.331e+08  ;1.2683e+07  ;4.2803e+07  ;4.3997e+06  ;3.7774e+08
  ;  ;2  ;-3.331e+08  ;8.9793e+06  ;2.9219e+07  ;4.3997e+06  ;3.6367e+08
  ;737  ;1  ;-3.331e+08  ;8.9793e+06  ;2.9219e+07  ;4.3997e+06  ;3.6367e+08
  ;  ;2  ;-3.331e+08  ;5.2765e+06  ;1.5613e+07  ;4.3997e+06  ;3.4958e+08
  ;738  ;1  ;-3.331e+08  ;5.2765e+06  ;1.5613e+07  ;4.3997e+06  ;3.4958e+08
  ;  ;2  ;-3.331e+08  ;1.5728e+06  ;1.9833e+06  ;4.3997e+06  ;3.3563e+08
  ;739  ;1  ;-3.331e+08  ;1.5728e+06  ;1.9833e+06  ;4.3997e+06  ;3.3563e+08
  ;  ;2  ;-3.331e+08  ;-2.1299e+06  ;-1.1669e+07  ;4.3997e+06  ;3.4496e+08
  ;740  ;1  ;-3.331e+08  ;-2.1299e+06  ;-1.1669e+07  ;4.3997e+06  ;3.4496e+08
  ;  ;2  ;-3.331e+08  ;-5.8334e+06  ;-2.5343e+07  ;4.3997e+06  ;3.591e+08
  ;741  ;1  ;-3.331e+08  ;-5.8334e+06  ;-2.5343e+07  ;4.3997e+06  ;3.591e+08
  ;  ;2  ;-3.331e+08  ;-9.5369e+06  ;-3.9039e+07  ;4.3997e+06  ;3.7328e+08
  ;742  ;1  ;-3.331e+08  ;-9.5368e+06  ;-3.9039e+07  ;4.3997e+06  ;3.7328e+08
  ;  ;2  ;-3.331e+08  ;-1.3239e+07  ;-5.2758e+07  ;4.3997e+06  ;3.8749e+08
  ;743  ;1  ;-3.331e+08  ;-1.3239e+07  ;-5.2758e+07  ;4.3997e+06  ;3.8749e+08
  ;  ;2  ;-3.331e+08  ;-1.6943e+07  ;-6.65e+07  ;4.3997e+06  ;4.0172e+08
  ;744  ;1  ;-3.331e+08  ;-1.6943e+07  ;-6.65e+07  ;4.3997e+06  ;4.0172e+08
  ;  ;2  ;-3.331e+08  ;-2.0646e+07  ;-8.0265e+07  ;4.3997e+06  ;4.1597e+08
  ;745  ;1  ;-3.331e+08  ;-2.0646e+07  ;-8.0265e+07  ;4.3997e+06  ;4.1597e+08
  ;  ;2  ;-3.331e+08  ;-2.4348e+07  ;-9.4051e+07  ;4.3997e+06  ;4.3025e+08
  ;746  ;1  ;-3.331e+08  ;-2.4348e+07  ;-9.4051e+07  ;4.3996e+06  ;4.3025e+08
  ;  ;2  ;-3.3309e+08  ;-2.8051e+07  ;-1.0786e+08  ;4.3996e+06  ;4.4454e+08
  ;747  ;1  ;-3.3309e+08  ;-2.8051e+07  ;-1.0786e+08  ;4.3996e+06  ;4.4454e+08
  ;  ;2  ;-3.3309e+08  ;-3.1755e+07  ;-1.2169e+08  ;4.3996e+06  ;4.5886e+08
Beam-72(Circuler tube 1X0.06(16_GAUGE)(59)[1])  ;  ;  ;  ;  ;  ;  ;
  ;748  ;1  ;1.2688e+08  ;1.2971e+08  ;3.8869e+07  ;-2.3094e+06  ;2.6228e+08
  ;  ;2  ;1.2688e+08  ;1.376e+08  ;3.1519e+07  ;-2.3094e+06  ;2.6804e+08
  ;749  ;1  ;1.2688e+08  ;1.376e+08  ;3.1519e+07  ;-2.3095e+06  ;2.6804e+08
  ;  ;2  ;1.2688e+08  ;1.4552e+08  ;2.417e+07  ;-2.3095e+06  ;2.7439e+08
  ;750  ;1  ;1.2688e+08  ;1.4552e+08  ;2.417e+07  ;-2.3094e+06  ;2.7439e+08
  ;  ;2  ;1.2688e+08  ;1.5346e+08  ;1.6821e+07  ;-2.3094e+06  ;2.8125e+08
  ;751  ;1  ;1.2688e+08  ;1.5346e+08  ;1.6821e+07  ;-2.3094e+06  ;2.8125e+08
  ;  ;2  ;1.2688e+08  ;1.6142e+08  ;9.472e+06  ;-2.3094e+06  ;2.8857e+08
  ;752  ;1  ;1.2688e+08  ;1.6142e+08  ;9.472e+06  ;-2.3094e+06  ;2.8857e+08
  ;  ;2  ;1.2688e+08  ;1.694e+08  ;2.1228e+06  ;-2.3094e+06  ;2.9629e+08
  ;753  ;1  ;1.2688e+08  ;1.694e+08  ;2.1228e+06  ;-2.3094e+06  ;2.9629e+08
  ;  ;2  ;1.2688e+08  ;1.7741e+08  ;-5.2264e+06  ;-2.3094e+06  ;3.0436e+08
  ;754  ;1  ;1.2688e+08  ;1.7741e+08  ;-5.2264e+06  ;-2.3094e+06  ;3.0436e+08
  ;  ;2  ;1.2688e+08  ;1.8544e+08  ;-1.2576e+07  ;-2.3094e+06  ;3.1274e+08
  ;755  ;1  ;1.2688e+08  ;1.8544e+08  ;-1.2576e+07  ;-2.3094e+06  ;3.1274e+08
  ;  ;2  ;1.2688e+08  ;1.9349e+08  ;-1.9925e+07  ;-2.3094e+06  ;3.2139e+08
  ;756  ;1  ;1.2688e+08  ;1.9349e+08  ;-1.9925e+07  ;-2.3095e+06  ;3.2139e+08
  ;  ;2  ;1.2688e+08  ;2.0157e+08  ;-2.7274e+07  ;-2.3095e+06  ;3.3028e+08
  ;757  ;1  ;1.2688e+08  ;2.0157e+08  ;-2.7274e+07  ;-2.3094e+06  ;3.3028e+08
  ;  ;2  ;1.2688e+08  ;2.0966e+08  ;-3.4623e+07  ;-2.3094e+06  ;3.3938e+08
  ;758  ;1  ;1.2688e+08  ;2.0966e+08  ;-3.4623e+07  ;-2.3094e+06  ;3.3938e+08
  ;  ;2  ;1.2688e+08  ;2.1779e+08  ;-4.1972e+07  ;-2.3094e+06  ;3.4867e+08
Beam-73(Circuler tube 1X0.06(16_GAUGE)(13)[8])  ;  ;  ;  ;  ;  ;  ;
  ;759  ;1  ;-4.1843e+08  ;-1.7375e+08  ;-6.2289e+08  ;1.6995e+07  ;1.0651e+09
  ;  ;2  ;-4.1843e+08  ;-1.3964e+08  ;-4.9452e+08  ;1.6995e+07  ;9.3229e+08
  ;760  ;1  ;-4.1843e+08  ;-1.3964e+08  ;-4.9452e+08  ;1.6995e+07  ;9.3229e+08
  ;  ;2  ;-4.1843e+08  ;-1.0553e+08  ;-3.6613e+08  ;1.6995e+07  ;7.9946e+08
  ;761  ;1  ;-4.1843e+08  ;-1.0553e+08  ;-3.6613e+08  ;1.6995e+07  ;7.9946e+08
  ;  ;2  ;-4.1843e+08  ;-7.1414e+07  ;-2.3771e+08  ;1.6995e+07  ;6.6664e+08
  ;762  ;1  ;-4.1843e+08  ;-7.1413e+07  ;-2.3772e+08  ;1.6995e+07  ;6.6664e+08
  ;  ;2  ;-4.1843e+08  ;-3.7301e+07  ;-1.0928e+08  ;1.6995e+07  ;5.339e+08
  ;763  ;1  ;-4.1843e+08  ;-3.7301e+07  ;-1.0928e+08  ;1.6995e+07  ;5.339e+08
  ;  ;2  ;-4.1843e+08  ;-3.1897e+06  ;1.9178e+07  ;1.6995e+07  ;4.3787e+08
  ;764  ;1  ;-4.1843e+08  ;-3.1897e+06  ;1.9178e+07  ;1.6995e+07  ;4.3787e+08
  ;  ;2  ;-4.1842e+08  ;3.0924e+07  ;1.4766e+08  ;1.6995e+07  ;5.6928e+08
  ;765  ;1  ;-4.1842e+08  ;3.0924e+07  ;1.4766e+08  ;1.6995e+07  ;5.6928e+08
  ;  ;2  ;-4.1842e+08  ;6.5034e+07  ;2.7616e+08  ;1.6995e+07  ;7.0214e+08
  ;766  ;1  ;-4.1842e+08  ;6.5034e+07  ;2.7616e+08  ;1.6995e+07  ;7.0214e+08
  ;  ;2  ;-4.1842e+08  ;9.9147e+07  ;4.0468e+08  ;1.6995e+07  ;8.3507e+08
  ;767  ;1  ;-4.1842e+08  ;9.9147e+07  ;4.0468e+08  ;1.6995e+07  ;8.3507e+08
  ;  ;2  ;-4.1842e+08  ;1.3326e+08  ;5.3323e+08  ;1.6995e+07  ;9.6805e+08
  ;768  ;1  ;-4.1842e+08  ;1.3326e+08  ;5.3323e+08  ;1.6995e+07  ;9.6805e+08
  ;  ;2  ;-4.1842e+08  ;1.6737e+08  ;6.6179e+08  ;1.6995e+07  ;1.1011e+09
  ;769  ;1  ;-4.1842e+08  ;1.6737e+08  ;6.6179e+08  ;1.6995e+07  ;1.1011e+09
  ;  ;2  ;-4.1842e+08  ;2.0148e+08  ;7.9038e+08  ;1.6995e+07  ;1.2341e+09
  ;770  ;1  ;-4.1842e+08  ;2.0148e+08  ;7.9038e+08  ;1.6995e+07  ;1.2341e+09
  ;  ;2  ;-4.1842e+08  ;2.3559e+08  ;9.1899e+08  ;1.6995e+07  ;1.3671e+09
